MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
13.991,7,6.733,3.205,805,4.6,38.91335,-121.12996,5.34
7.357,38,4.625,4.555,279,3.428,37.96471,-116.58642,2.45
11.283,31,3.657,2.384,2554,2.147,38.12136,-118.35143,4.418
6.14,27,4.014,1.231,4581,4.002,32.7372,-123.50469,1.841
1.264,42,9.898,2.505,1337,5.832,41.64689,-114.88807,1.424
2.407,32,6.923,4.501,1759,1.477,34.03989,-122.64451,1.277
7.947,5,5.524,1.309,1922,1.158,36.43645,-118.30301,1.916
10.66,33,3.848,4.053,188,3.098,39.15388,-122.26011,4.769
5.686,15,8.184,4.301,3562,3.956,34.52425,-115.98088,2.113
10.737,5,5.1,2.712,4220,2.79,33.60327,-118.40481,4.739
10.781,20,4.409,1.778,2243,4.589,41.00949,-120.16776,4.109
10.855,38,3.778,2.422,2269,3.614,38.01436,-116.83307,4.769
7.895,37,3.485,2.594,2845,2.736,33.77974,-120.79168,3.349
13.808,17,4.187,4.729,1696,4.971,40.79365,-124.38068,5.961
7.849,50,7.018,2.138,1451,1.497,34.29234,-123.47897,3.375
7.304,4,3.919,4.89,233,1.2,38.74597,-123.78444,2.456
3.791,21,2.485,1.435,3290,1.284,40.62766,-122.13736,1.471
5.307,34,4.872,4.896,1658,5.071,38.38697,-115.02434,3.095
1.593,40,6.679,1.893,3250,4.991,32.56632,-122.46036,0.871
9.869,5,2.482,1.671,2105,5.154,38.67158,-118.37884,4.173
4.48,4,5.621,1.48,775,2.419,37.89357,-116.30486,2.701
5.258,22,2.418,2.265,1062,3.458,37.51684,-116.79044,1.555
11.791,14,8.145,3.466,492,2.599,35.40831,-121.02731,5.06
5.581,4,8.975,3.665,552,3.937,38.45155,-119.49711,1.822
4.391,8,9.71,2.48,111,5.226,32.65692,-123.61624,1.968
3.367,3,7.53,1.923,4260,1.1,37.42246,-123.38896,1.362
11.848,46,7.057,4.98,3908,3.849,35.61822,-121.85695,4.876
2.816,29,7.553,2.082,632,2.005,32.95451,-122.85524,1.76
7.353,26,8.837,2.513,1825,5.35,34.99303,-123.70272,3.613
8.097,50,8.457,2.924,2750,5.785,40.44845,-121.72598,3.767
10.623,30,5.508,3.958,4709,5.14,34.95488,-118.89197,4.771
9.866,12,7.209,1.608,3563,1.168,36.98457,-122.23148,4.976
12.35,15,3.295,2.065,3092,2.514,37.86965,-121.5045,5.771
1.627,41,7.559,4.988,2156,2.149,35.22773,-115.91812,0.186
5.15,2,7.846,4.301,4105,5.131,37.66218,-116.66424,2.311
4.922,1,8.41,2.775,2918,1.09,41.57678,-124.08327,1.452
3.044,47,8.541,1.435,1959,5.614,34.25012,-123.57327,1.704
5.048,47,5.519,4.467,2608,3.937,40.97561,-114.83947,2.065
5.337,28,9.228,4.132,4923,4.72,37.83089,-120.67663,2.329
8.306,40,9.848,3.323,1253,3.278,39.90336,-124.15837,4.535
10.292,35,9.824,2.618,1778,4.535,38.19176,-120.37997,5.068
6.335,34,6.686,4.742,1851,2.672,35.40033,-116.52636,2.636
11.073,4,6.476,2.183,2557,4.301,37.95902,-115.1056,4.434
5.706,18,5.659,2.284,3787,3.154,36.54762,-117.1833,2.893
5.064,12,4.398,4.502,4888,5.66,38.14114,-121.59025,1.978
8.577,50,4.67,3.505,3154,5.652,37.87142,-114.23525,3.109
1.332,21,3.726,4.804,2664,3.852,38.94128,-122.83637,-0.779
2.117,10,9.646,3.58,4369,4.867,39.38822,-120.60461,0.665
6.852,21,6.959,1.132,3210,4.712,37.70304,-120.73247,3.313
14.201,40,9.476,1.707,4995,4.532,40.20177,-119.33324,6.159
11.101,25,5.097,2.127,2091,5.87,39.01528,-123.2076,4.96
2.234,50,4.386,4.469,3700,5.389,34.9141,-118.08012,0.978
12.848,17,3.062,4.323,1251,4.727,41.41837,-117.82675,5.266
11.252,51,4.402,4.161,2634,1.395,33.17488,-119.73196,4.31
9.553,6,9.121,3.214,4949,2.775,38.51353,-123.38799,3.876
12.484,14,6.658,1.556,1295,2.717,38.31702,-116.56069,5.573
6.658,37,5.62,1.525,4530,3.561,36.72199,-114.84037,2.788
4.101,40,6.546,1.504,2448,5.284,37.03379,-120.77091,2.669
8.168,40,9.142,4.418,4799,4.36,39.88616,-121.96374,4.031
8.684,18,3.543,1.566,4371,4.858,39.36113,-114.5771,3.802
8.537,30,9.725,4.234,2825,1.208,36.43579,-122.96925,4.32
8.911,9,7.33,4.379,2027,1.268,34.53472,-119.46098,3.398
14.282,14,8.843,1.42,608,5.642,33.08697,-117.25102,6.38
13.631,46,6.203,4.608,790,2.048,39.38002,-123.9515,5.486
13.26,46,3.893,4.59,1999,4.973,39.1149,-116.05537,5.216
12.22,17,6.539,3.553,3727,3.741,35.20435,-117.50156,4.575
14.208,34,2.544,3.052,1680,2.748,41.55343,-116.71031,6.474
2.379,46,8.818,3.589,506,4.818,38.68258,-122.2392,1.072
4.712,22,7.197,2.619,657,5.824,38.82564,-121.62197,1.767
7.931,32,4.263,3.355,870,2.294,37.85164,-114.14899,3.672
12.851,12,4.196,4.878,3905,2.761,38.6383,-120.69682,4.841
8.072,16,9.222,1.453,2595,2.466,41.99112,-124.14859,4.161
11.472,22,8.727,1.935,2492,4.223,40.11427,-120.75113,4.638
2.945,38,8.105,3.096,4143,4.621,36.51391,-120.47809,1.438
4.534,50,5.318,2.034,533,3.392,34.35208,-115.29259,2.46
11.245,39,8.98,4.971,1271,2.073,39.65647,-121.53637,4.275
3.306,2,3.975,3.881,3321,2.606,40.85142,-116.22712,0.617
5.919,45,2.194,2.736,3552,4.737,37.46602,-123.27216,1.813
4.708,8,5.462,4.611,3203,5.418,41.27326,-119.13905,2.658
5.898,44,9.356,1.578,4568,3.54,37.80412,-120.20815,2.673
10.917,1,6.57,2.152,2902,2.243,34.55781,-121.03468,4.411
6.15,41,3.835,4.824,1149,4.328,36.54722,-116.40555,2.414
8.774,40,7.207,3.228,399,4.197,36.50576,-118.19883,4.0
2.399,41,7.96,4.683,363,5.546,34.15487,-114.6066,1.684
12.27,5,6.403,4.937,3950,2.425,39.03289,-120.68424,4.886
6.178,45,8.741,2.441,2891,5.087,40.50144,-123.14185,2.613
10.079,46,6.739,3.306,627,4.353,34.48479,-121.9606,4.35
11.155,36,2.768,4.387,972,5.2,39.79505,-117.36346,5.128
3.935,17,8.476,2.091,4135,1.515,33.88463,-117.63879,2.425
13.385,41,3.171,2.787,2925,5.136,35.65518,-117.90928,5.743
9.627,30,9.062,1.613,3422,3.385,39.52503,-116.99605,5.461
7.002,15,6.175,3.61,3742,4.873,36.29895,-123.3074,3.32
3.553,20,7.855,1.017,2712,2.216,32.57595,-121.42951,2.103
14.192,36,9.777,2.797,2700,2.738,40.23768,-118.48146,6.888
11.571,2,5.456,4.717,2664,3.074,34.63059,-119.91047,4.258
3.912,45,5.678,4.589,4198,3.751,40.62472,-119.17363,2.865
5.728,4,8.607,4.215,3020,3.552,34.91574,-122.20761,2.304
12.335,50,2.882,1.565,1407,2.183,34.92073,-118.11742,5.944
10.739,24,2.222,3.081,4361,5.518,40.89595,-120.94307,3.786
11.721,48,6.835,3.877,4773,5.722,35.82017,-116.16431,5.516
7.177,42,3.34,1.405,4982,2.186,38.8331,-118.35232,3.381
11.031,2,4.046,1.588,2805,2.955,35.89182,-114.12631,4.994
6.411,46,9.81,1.16,161,5.023,37.64234,-118.30561,3.307
3.958,2,7.225,2.292,2185,4.913,39.8225,-123.85173,1.708
9.857,50,8.846,4.509,4667,5.868,41.22556,-122.15557,5.451
14.664,1,9.182,3.03,4923,5.737,38.69229,-121.80484,4.887
5.348,13,2.971,4.413,2586,5.375,36.11711,-124.13882,2.91
7.454,6,9.422,1.335,1502,3.933,36.24368,-114.93736,4.325
10.436,22,8.932,1.224,3301,2.689,33.98276,-117.94292,4.853
8.581,17,2.363,4.216,2758,3.612,37.87203,-116.03541,3.888
12.808,49,9.818,2.991,234,4.856,40.50133,-118.35791,4.672
11.664,22,5.667,2.884,134,1.522,33.73656,-115.56977,3.798
1.816,43,9.796,2.903,3086,4.516,34.97971,-117.94065,0.952
14.978,6,8.591,2.524,755,5.48,32.68399,-123.55214,6.936
11.534,3,5.521,4.546,2043,2.052,37.49772,-124.09801,3.539
13.095,46,6.092,3.084,497,5.056,33.05272,-119.83444,5.817
10.117,6,4.201,4.896,1559,5.454,38.00194,-117.7817,3.847
12.988,17,5.895,4.386,1210,1.335,35.20035,-115.67692,5.413
2.573,35,2.86,3.95,3784,5.79,40.12578,-115.17953,0.312
5.868,49,9.269,3.545,1539,3.511,37.58118,-115.94525,3.396
13.27,51,7.706,4.341,4921,3.289,37.07475,-123.30855,6.403
3.823,50,8.442,4.527,2165,4.013,34.70054,-116.61687,3.457
2.095,37,6.249,1.533,3597,2.069,41.29375,-120.80127,0.244
12.034,47,3.005,2.439,4282,4.318,41.5469,-115.56864,4.359
12.697,35,6.298,4.222,4414,5.044,39.66419,-115.89945,4.37
3.277,23,4.634,1.885,3141,2.612,35.40957,-117.69735,0.935
12.961,8,2.081,3.345,3820,2.278,39.98962,-114.9695,5.084
10.615,7,6.92,4.122,3316,5.575,39.38038,-118.81618,4.541
8.281,50,8.829,1.896,497,3.338,34.50929,-121.9127,3.041
12.624,10,7.684,2.608,4917,4.144,33.27522,-117.6738,4.719
6.869,26,3.788,4.66,470,5.277,34.33368,-122.4291,2.85
3.716,10,8.553,2.424,3628,4.585,40.73477,-116.55103,1.625
4.988,19,4.476,3.419,4866,2.609,33.98599,-115.34196,1.872
8.072,23,3.748,2.735,582,1.102,40.02466,-117.54388,3.562
8.439,31,9.689,4.508,802,3.345,35.52529,-119.34871,3.165
12.278,33,2.133,2.697,1635,2.242,39.37301,-114.59336,5.11
12.079,2,3.341,2.437,884,3.098,41.04478,-116.26276,5.064
9.139,28,5.736,1.693,4455,3.292,39.98728,-119.658,3.735
11.931,32,3.337,2.397,4108,5.329,37.60518,-118.73764,4.577
3.685,33,3.335,3.678,2915,4.834,32.54614,-117.01162,1.237
1.701,9,7.075,1.703,1183,1.98,33.80944,-119.86613,1.242
13.231,29,8.552,3.821,2142,2.58,39.94259,-120.24749,5.709
2.058,15,7.293,1.043,2401,3.918,33.42306,-115.46349,1.046
4.454,18,2.812,2.468,945,3.827,41.74507,-120.67993,1.431
10.734,18,9.163,2.864,1679,3.728,41.71772,-114.17493,5.177
6.732,7,9.382,1.384,4926,5.761,35.29228,-120.89988,2.562
13.268,14,4.248,3.736,122,4.463,32.82483,-116.66823,5.795
5.172,29,6.425,1.411,557,1.485,39.59538,-119.1592,2.964
1.166,50,5.882,1.36,4384,5.702,34.31601,-123.79502,1.272
5.209,19,7.346,2.472,248,3.316,39.46702,-116.1702,2.705
9.093,5,9.824,3.953,659,3.903,35.6821,-115.82714,3.941
6.263,41,9.891,4.855,3694,5.097,36.04153,-116.71851,2.835
8.488,50,6.073,4.104,3056,2.066,38.20887,-114.91179,3.729
13.272,45,2.736,2.864,2866,3.56,34.05702,-123.75878,6.005
13.775,5,4.676,2.09,4886,5.297,41.71024,-121.21594,4.906
4.724,15,5.309,2.206,2096,4.683,32.91196,-114.24069,2.373
7.47,26,6.277,2.135,1979,2.753,41.50436,-119.20329,3.768
8.688,24,9.683,2.113,3706,3.946,35.33645,-121.62984,4.211
14.288,19,4.099,1.276,1621,1.04,38.83127,-120.64223,6.534
14.981,20,6.294,1.882,2949,1.236,41.98077,-114.69366,6.344
4.296,43,4.328,1.432,806,1.567,34.75129,-116.96139,2.747
11.178,9,9.356,1.029,2353,4.472,37.01439,-123.1523,5.371
6.292,28,9.92,2.142,2464,4.1,32.72327,-121.78391,2.504
1.114,16,8.966,2.409,4900,5.581,34.5401,-123.28931,0.144
1.13,11,4.71,4.71,192,4.543,33.81735,-115.51971,0.432
7.448,34,4.223,4.979,623,3.103,39.6646,-120.63648,3.497
7.837,25,5.449,3.318,1439,5.335,39.07662,-114.33183,3.366
1.316,40,7.981,4.604,918,1.214,37.14406,-114.29334,1.153
10.617,21,2.075,3.473,4428,1.051,32.51665,-117.59389,4.614
5.116,5,9.961,2.99,1706,2.251,34.45473,-117.29362,1.87
8.839,11,9.067,1.171,3782,1.638,38.92593,-119.31565,3.999
5.213,43,2.191,1.178,3132,2.351,32.62692,-120.09884,3.079
3.34,9,5.057,1.123,2243,2.528,38.03551,-120.46347,2.042
6.7,11,7.503,1.6,3342,3.277,34.02906,-114.86056,3.959
4.252,37,3.931,1.308,1119,4.053,38.0291,-120.28672,2.466
8.487,41,3.143,1.779,2109,2.762,40.01357,-114.46833,3.617
3.784,1,7.035,3.077,3228,5.836,40.80522,-116.33034,1.452
8.118,26,9.228,3.013,4420,3.708,36.60789,-122.01443,4.294
3.203,10,9.645,2.377,1542,5.381,38.23267,-120.87504,1.962
10.394,40,2.082,3.664,4292,5.012,37.56532,-122.87722,4.677
11.555,19,8.996,2.568,4135,1.24,37.62945,-122.79107,4.814
2.546,16,6.486,1.881,2884,3.357,36.16872,-118.68727,1.923
7.549,45,3.902,3.769,2452,5.032,39.99735,-121.53977,3.482
1.992,37,6.936,4.921,2151,5.533,35.71302,-114.65575,0.748
9.375,50,9.966,4.243,2175,4.164,38.12585,-120.63424,4.325
4.702,41,4.209,2.656,2211,5.66,36.82817,-123.9166,3.354
8.387,4,4.215,2.503,683,4.317,35.75902,-123.17748,3.405
8.244,14,7.592,1.155,1263,2.042,35.96984,-120.60851,3.842
13.941,30,2.346,3.628,1293,3.793,36.61645,-118.97877,5.034
8.687,7,8.564,1.89,3445,4.78,36.374,-124.12875,3.579
9.162,12,7.22,3.734,1919,4.332,39.23331,-120.84493,4.442
6.623,24,8.73,4.041,4291,1.417,37.8633,-116.78278,2.168
14.287,39,3.846,4.519,4033,2.185,37.35139,-123.35043,5.674
11.881,43,8.778,3.193,2745,4.439,34.12844,-123.23795,4.649
4.996,22,5.589,4.32,1685,3.642,36.97763,-121.15557,2.212
12.819,47,3.062,3.893,1832,1.154,37.09511,-123.35199,5.406
7.054,30,9.211,2.412,2022,4.692,39.22095,-120.46775,3.517
12.601,39,7.64,1.426,3098,1.397,36.65447,-116.98376,5.992
12.52,20,3.346,1.969,2934,1.924,37.4358,-114.27351,4.866
3.644,26,3.972,4.378,4213,5.522,36.3076,-123.93351,1.579
10.816,49,4.151,3.138,769,2.575,41.79544,-118.44413,5.988
5.069,5,9.707,3.662,2130,1.171,40.62998,-122.07871,1.946
5.165,40,9.089,4.224,4699,1.087,32.91044,-119.83675,3.628
5.149,42,4.771,3.668,3656,5.678,40.64707,-114.16359,2.352
11.158,6,5.733,4.424,939,2.863,35.96197,-114.1698,3.721
4.218,34,4.282,1.345,2144,4.106,35.66102,-118.14845,2.896
1.013,5,7.941,4.615,756,3.07,33.40635,-122.68975,0.924
11.013,10,3.29,4.25,283,2.067,41.10936,-119.24589,4.548
3.397,28,4.709,4.612,3185,5.388,40.83429,-115.78833,1.268
2.463,3,6.849,3.923,1826,5.748,41.38052,-118.49295,1.514
4.325,13,9.019,2.098,2738,5.939,39.82481,-117.00852,2.911
6.319,48,7.084,1.456,4551,1.207,33.50542,-116.45702,2.775
7.663,47,9.518,1.519,3701,1.252,32.75348,-119.70913,3.41
1.624,2,9.446,2.996,2123,5.29,41.14746,-117.49671,-0.065
14.588,35,7.746,2.564,1480,1.881,37.71875,-123.11629,6.394
11.025,50,4.23,3.617,3906,3.808,34.75794,-120.45915,5.911
5.525,47,7.465,3.013,4208,3.899,33.32569,-119.14789,3.647
5.462,28,3.542,1.501,1452,4.31,33.88301,-116.90487,1.146
7.28,37,4.666,1.009,1873,1.188,33.99512,-119.62407,2.993
9.767,23,8.063,1.513,2979,2.543,38.57923,-114.5313,5.249
3.049,43,8.805,1.587,1609,3.571,34.93984,-121.46992,2.118
3.645,23,5.334,3.88,1962,1.872,35.40541,-122.56402,1.047
13.032,35,6.187,2.141,251,5.72,38.1875,-122.35704,5.643
4.588,41,5.089,1.375,1607,5.144,40.00759,-120.5804,1.273
6.323,39,5.834,4.022,2797,1.697,36.30749,-118.92992,3.509
13.198,32,6.1,4.762,866,4.354,32.86695,-121.18303,5.699
10.284,2,7.535,1.402,2519,3.051,38.69872,-115.46551,5.179
5.784,47,8.004,4.852,3961,2.557,39.00418,-117.17657,2.187
10.572,44,9.8,4.801,1513,2.455,35.69639,-121.66763,4.279
1.276,48,5.501,3.092,3477,4.313,32.51161,-116.53251,0.692
11.299,16,2.665,2.183,3134,5.518,37.9309,-118.46484,5.39
7.818,16,7.505,1.552,911,5.181,39.86225,-117.33894,3.379
12.385,51,5.986,4.295,1321,2.745,34.58305,-114.69206,6.026
14.365,3,8.728,3.419,4458,4.539,37.37042,-121.8712,6.047
13.961,28,3.172,3.605,1625,3.637,39.1267,-114.92699,6.168
13.73,29,7.159,4.444,1670,3.202,38.09629,-117.1535,5.508
8.17,20,5.674,2.776,1217,2.484,39.8271,-122.24866,3.445
6.042,36,5.354,2.472,2990,1.406,36.37715,-115.04071,3.149
7.51,33,6.519,4.049,3235,1.962,40.7661,-119.86368,3.45
10.659,22,7.473,2.189,865,3.832,35.52476,-122.2642,4.438
13.376,8,8.807,2.312,4225,4.643,33.96465,-121.65061,5.455
3.898,47,3.881,2.524,2589,1.184,39.95099,-116.90014,2.615
13.855,24,4.345,4.425,669,2.896,32.59665,-114.68588,6.074
12.413,37,6.389,4.116,2030,1.829,41.53379,-121.94664,5.149
14.704,20,4.772,2.166,1193,4.011,33.19989,-114.95564,7.084
13.324,12,6.547,1.574,1846,5.323,39.98317,-123.74027,5.334
4.919,20,3.601,2.571,899,5.648,33.64984,-123.11524,1.138
2.483,20,4.461,3.498,1556,5.426,35.16593,-120.66497,1.004
2.571,4,4.599,3.705,4157,5.362,38.20879,-118.34585,0.981
5.077,30,9.939,1.802,4566,4.005,33.83174,-118.49075,3.334
9.599,31,8.835,1.998,1612,2.215,33.42447,-123.93859,4.136
12.26,22,8.702,4.72,3681,4.735,41.35,-124.02704,5.403
13.59,15,6.109,2.54,4646,4.623,39.34284,-117.61314,5.343
9.733,38,5.735,2.257,2109,1.833,33.63893,-119.80592,4.644
1.079,37,2.561,3.783,4961,1.974,37.43142,-119.44382,0.543
3.608,28,3.579,2.872,3987,1.547,40.43091,-124.09112,1.47
2.396,11,9.163,1.987,3890,3.493,33.32667,-114.11305,0.872
6.087,14,6.205,2.637,2505,2.608,40.20175,-118.33384,3.277
8.019,11,9.9,1.577,1060,5.501,40.50704,-114.98412,3.832
1.608,9,6.734,2.118,1073,1.183,35.7447,-120.63137,0.973
5.879,24,5.02,2.674,4550,2.62,41.95777,-118.6235,2.388
3.509,10,4.193,3.072,1113,5.38,36.23145,-120.01819,1.511
10.059,38,9.347,3.967,4076,5.995,41.0716,-123.16726,3.944
7.5,43,4.966,2.54,1598,4.615,41.0304,-119.91804,4.02
7.934,41,3.169,3.183,4940,5.503,39.27788,-121.97319,2.758
6.988,37,4.226,4.804,4355,1.081,32.50801,-121.69821,2.354
14.384,42,7.165,4.273,2716,4.859,38.98629,-116.64394,6.859
4.006,32,3.064,1.948,801,3.308,33.39667,-120.88269,1.158
8.233,20,2.733,1.854,2243,4.452,32.84315,-116.74647,3.998
11.304,14,5.661,3.651,809,3.15,34.21447,-114.27402,4.77
8.796,38,2.669,3.381,2200,3.847,37.35787,-121.04414,3.458
14.006,4,5.144,3.187,2959,2.3,36.87396,-121.97159,6.286
6.292,24,4.582,1.617,4511,3.87,36.20018,-116.64794,2.742
7.491,32,5.132,2.45,3338,2.454,37.58072,-118.47963,3.728
2.239,10,5.902,4.037,2643,2.401,35.01493,-116.20031,0.975
9.526,43,3.483,3.894,2912,2.636,35.47362,-122.76937,3.734
5.035,16,5.539,1.661,4802,2.004,34.48361,-117.65308,2.262
3.244,39,4.892,2.707,3971,2.114,36.79676,-116.9774,0.853
8.623,32,8.364,2.771,780,5.658,39.28542,-123.0207,4.376
8.452,18,7.558,3.034,3767,3.272,37.36066,-122.81533,3.901
2.062,25,8.98,2.845,268,4.071,40.5868,-114.71706,1.425
10.775,7,7.352,3.007,601,3.859,37.16852,-122.44304,4.431
9.733,47,2.969,4.253,3691,2.327,34.41848,-117.32628,4.823
3.646,51,6.057,2.558,4916,1.001,37.36569,-118.80089,1.604
7.572,18,7.94,3.208,2199,1.522,36.03121,-115.87865,2.718
11.085,47,8.733,3.427,1303,5.154,37.17146,-123.88126,4.773
8.412,18,3.45,4.769,1366,1.547,33.43352,-124.25175,4.141
6.537,3,3.788,3.619,4912,2.034,39.87829,-116.6718,2.165
5.513,1,8.898,1.523,2696,5.564,35.79452,-115.35289,2.965
9.546,33,5.883,3.33,1927,5.039,32.6605,-117.8777,3.749
14.148,7,5.619,3.648,1784,1.266,37.87911,-120.44852,5.469
10.404,10,5.953,1.038,2066,4.217,38.99622,-119.84787,4.166
2.046,44,3.387,1.301,2753,3.578,33.19019,-116.39577,1.844
7.45,8,7.021,1.076,4598,2.825,36.0624,-119.09016,3.586
13.472,32,8.464,1.193,4448,3.488,37.05661,-117.3235,5.924
2.322,23,8.696,1.359,4939,1.755,37.27581,-114.63122,1.089
14.844,17,2.243,4.831,4786,5.774,32.83916,-121.57287,6.026
14.287,14,7.722,1.827,3835,1.857,38.5114,-122.79105,6.374
2.096,17,2.73,1.818,4144,1.93,33.39377,-115.64753,0.94
14.068,25,9.735,4.43,3428,2.844,35.83015,-117.23387,5.72
6.084,21,5.858,4.011,2254,2.063,37.31953,-119.42224,3.468
12.826,6,8.203,3.703,4822,2.564,39.63216,-118.54232,4.778
6.857,20,6.975,2.687,821,1.199,35.97105,-115.03096,2.954
7.172,49,9.615,1.125,2070,4.071,40.30158,-114.54142,3.383
9.879,20,9.789,4.306,1096,2.206,39.84408,-124.28238,4.423
11.843,26,4.231,4.443,1310,5.855,36.34962,-116.93958,4.365
1.473,32,5.863,2.927,4462,1.571,40.8293,-114.35866,1.157
9.304,8,6.034,3.58,4351,1.387,41.64067,-122.47275,3.034
3.614,45,3.422,2.911,4120,1.871,35.07236,-122.55341,2.066
5.843,48,9.232,2.185,3333,3.712,40.30578,-123.10741,3.624
5.872,44,4.797,3.161,4892,4.737,35.21522,-120.02776,2.708
7.567,29,2.7,3.754,3532,3.795,39.01618,-116.36266,2.578
5.678,17,3.236,1.618,2147,5.302,38.84415,-118.82728,2.744
2.503,18,6.106,3.123,356,3.968,40.01088,-120.41332,0.317
3.039,40,9.053,4.104,1266,1.693,34.56579,-118.49341,2.05
1.468,18,7.026,2.902,3067,1.928,41.37442,-120.78588,0.413
7.583,11,3.719,1.628,2059,2.788,36.57932,-119.17199,2.288
14.362,45,4.374,4.479,3241,5.6,32.52197,-119.54657,5.529
2.619,12,9.808,3.695,3114,3.3,39.84433,-114.96569,1.931
14.248,15,2.423,3.53,166,5.371,41.35056,-118.90498,6.226
11.267,26,9.955,3.607,3195,1.373,41.69942,-117.61019,4.372
9.925,3,9.247,1.98,993,4.434,35.9463,-121.34831,4.928
10.034,3,7.428,2.969,3119,3.336,32.69362,-120.66858,3.497
12.574,38,9.546,2.304,795,1.865,35.74859,-114.33903,5.691
2.497,35,3.22,4.334,544,1.408,40.89469,-118.12496,2.089
8.067,9,9.541,3.355,1917,2.576,40.51518,-121.31125,3.927
10.759,43,3.701,3.869,4516,5.103,36.10265,-123.66972,4.839
9.215,40,6.37,3.641,1892,4.203,33.95377,-118.14577,4.364
12.659,4,5.91,2.935,3295,3.31,38.62466,-123.54308,5.297
2.012,20,6.1,4.219,3405,5.227,38.80818,-122.73412,0.786
10.67,15,4.139,3.461,3430,1.905,38.49171,-122.1746,4.047
8.476,29,8.245,1.907,4813,2.395,33.93125,-117.79758,2.941
6.308,5,7.941,2.163,1851,3.77,40.33127,-120.24676,2.787
5.764,39,9.632,4.308,303,3.948,32.84591,-116.87171,2.625
9.692,40,6.056,4.765,1201,2.605,41.71388,-122.12421,4.109
13.474,7,6.385,3.192,1738,3.522,41.06564,-115.29235,4.578
7.946,8,9.227,2.542,644,1.6,41.94408,-122.21242,3.695
12.546,32,9.356,3.5,120,1.055,38.19361,-124.05807,5.792
6.63,36,7.196,2.934,754,5.525,38.23406,-119.74864,2.287
2.434,33,8.563,4.367,3730,3.208,36.1531,-123.12372,1.063
1.861,37,6.041,4.332,4931,2.155,33.57255,-120.01489,1.431
1.719,32,5.106,2.825,1864,2.649,39.67079,-114.40895,0.344
6.322,43,8.913,4.218,1880,3.588,37.17041,-116.15077,2.931
5.721,36,8.218,1.772,4996,5.732,35.9611,-119.65096,1.809
11.051,34,3.939,2.496,2117,4.605,40.81823,-116.89496,4.902
11.4,49,2.381,1.318,590,5.741,32.51847,-120.01721,4.161
1.712,25,6.525,4.231,4577,1.56,37.04566,-124.38908,0.885
4.096,44,8.733,4.901,3791,1.891,38.69689,-116.15271,1.953
4.84,32,3.978,3.307,3118,2.815,32.53857,-116.54511,1.934
8.667,2,8.139,4.066,2123,2.222,39.4123,-114.9491,3.844
3.023,9,5.312,2.606,3160,5.785,34.07708,-123.2138,0.744
2.875,38,4.686,3.246,1260,1.856,40.53193,-116.02717,0.341
14.213,29,3.383,2.389,386,1.85,39.76287,-116.06072,5.236
12.259,38,9.474,3.787,1792,3.438,33.82781,-120.65558,5.496
3.529,18,3.806,1.985,2480,4.484,37.95305,-120.25591,2.678
6.692,22,4.234,1.613,2285,2.896,39.69467,-120.07027,3.601
5.979,35,4.652,4.594,1717,1.219,32.77847,-120.74906,1.681
12.074,15,4.277,4.457,2526,4.829,37.67678,-118.40989,4.706
8.143,7,3.303,4.34,3838,5.727,32.98084,-119.10037,2.868
2.79,13,4.836,4.286,515,5.052,38.38574,-118.4682,1.678
11.346,42,5.774,3.918,363,5.2,40.88024,-118.21465,4.1
6.556,36,6.414,4.499,2651,5.24,36.25042,-117.25419,2.436
4.681,16,3.252,1.841,4144,4.798,36.64186,-121.36234,2.169
6.257,41,8.235,4.482,2805,5.027,41.78402,-122.44491,3.341
7.969,21,4.492,4.671,3837,1.383,36.83222,-118.94789,3.204
5.804,28,9.344,3.864,179,1.273,35.21268,-119.95457,3.706
4.387,10,4.636,3.397,3896,1.376,41.96531,-117.05727,1.148
6.579,19,8.903,1.944,1361,3.958,38.96676,-118.53804,3.165
1.268,17,4.82,4.465,2919,2.206,38.02563,-117.26425,0.801
11.815,1,6.047,3.307,3972,1.141,38.76528,-122.40178,5.106
3.393,13,4.979,3.443,4738,1.383,40.01162,-114.19614,0.363
1.615,36,5.097,3.426,4100,1.343,32.85553,-122.03523,1.017
10.152,47,6.949,4.467,498,4.138,34.39893,-120.30348,4.046
11.835,42,7.543,1.548,4658,1.714,32.84737,-116.99078,5.518
12.394,20,8.964,1.247,1290,5.229,35.35579,-124.13939,5.056
7.909,41,6.552,1.896,3756,5.963,39.70935,-115.88443,3.707
3.875,40,3.735,2.967,3459,3.206,36.33346,-118.43533,1.824
11.321,6,9.917,2.878,1104,3.688,39.11653,-115.32788,4.989
10.796,23,7.47,3.048,1955,2.3,35.40395,-118.81393,5.312
4.448,42,4.998,1.457,4365,4.278,41.83313,-124.12017,1.42
13.648,24,9.746,4.172,2616,5.575,33.3648,-119.3177,5.472
2.461,49,9.668,2.208,3055,1.904,37.96404,-115.16427,1.269
14.758,5,2.636,4.653,1798,5.766,38.21134,-121.73682,5.515
13.043,32,2.159,4.36,1943,2.107,39.43458,-121.10606,4.651
10.631,46,2.356,1.254,4814,2.33,32.60776,-124.06492,5.741
14.142,17,7.483,1.214,2499,5.558,34.98644,-115.63465,5.906
11.112,11,7.687,3.516,1238,3.967,36.71438,-115.46877,4.76
3.666,27,7.792,1.309,3389,1.158,37.50276,-122.72743,2.081
7.19,4,7.042,3.287,1057,5.015,33.13105,-122.20091,3.853
